case_id,project_name,evidence_status,project_highlight,problem_opportunity,decisive_action,mechanism_chain,evidence_backed_result,transferable_action,applicability_trigger,required_conditions,non_transferable_conditions,proposal_use,card_status
案例D29,东京小川咖啡OGAWA COFFEE LABORATORY,部分核验,京都1952年老字号扩张东京：OGAWA COFFEE LABORATORY以实验室概念呈现精品咖啡，多店布局（高轮/麻布台之丘/樱新町）,京都烘焙老字号面临品牌年轻化与跨城扩张，需要在东京表达差异化品牌哲学,以『LABORATORY实验室』概念重构空间（生豆选品+多款烘焙豆），将京都手冲文化移植东京,老字号品牌资产 → 实验室概念空间 → 精品豆选品体验 → 咖啡文化圈层 → 跨城品牌势能,小川珈琲1952年创立于京都；2026-03-28东京高轮旗舰店开幕，麻布台之丘B1、世田谷樱新町有店（品牌社媒/cjscene）,地域老字号可复制『概念实验室』扩张路径，以空间与产品叙事表达品牌哲学,成熟烘焙供应链、精品咖啡客群、空间设计能力,京都咖啡文化积淀不可复制，来源偏社媒级、需补品牌官方一手资料,策略依据,已完成
案例D30,自然造物上海1KA新店,部分核验,『民艺体验馆』零售：自然造物·中国礼物商店入驻EKA·天物，近3000㎡民艺世界，老手艺×现代设计,传统手工艺缺乏现代零售出口，消费者对『可溯源、有故事』的在地礼物需求增长,将中国各地民艺作品系统选品成『礼物商店』，每件作品可溯源，配艺术装置营造体验,民艺选品 → 可溯源叙事 → 体验馆零售 → 在地礼物心智 → 文化消费升级,解放日报：自然造物·中国礼物商店在上海EKA·天物启幕，来自杭州；澎湃：『民艺体验馆』集合天南地北手工艺品（权威媒体）,文创零售可复制『民艺选品+可溯源+体验馆』模式，以文化叙事替代纯商品竞争,全国民艺供应链、策展型零售团队、园区型选址,EKA·天物园区氛围与自然造物资源积累不可复制，高成本策展型零售需客流支撑,策略依据,已完成
案例D31,海口matata咖啡,部分核验,小店社群运营教科书：16㎡起步4年裂变多元业态集群，月营业额从不足10万跃升至30-50万,独立咖啡店同质化严重、客单价低、复购弱，小店难以突破增长天花板,以『咖啡作为生活方式连接器』构建多元业态集群（精酿/理发/摄影），用社群活动（文创贴纸/骑行打卡/音乐演出）激活夜间消费,小店起步 → 社群运营（留言贴纸/骑行/音乐） → 跨业态裂变 → 月营收翻数倍 → 区域生活方式地标,海南日报确认：月营业额从不足10万跃升至30-50万；16㎡起步4年构建精酿/理发/摄影集群；老爸茶元素本土化产品（官方媒体）,社区咖啡可复制『社群运营+跨业态裂变』路径，以活动与情感连接建立高复购,主理人内容与社群能力、低成本社区铺位、本地文化资源,海口旅游流量与地域氛围不可复制，跨业态管理复杂度随规模上升,策略依据,已完成
案例D32,成都麓湖CPI,部分核验,『自然野生花园式』街区：别墅样板间改造，2024年客流180万、营业额6000万、客群转化率近50%,存量售楼样板间闲置，大盘需要可持续的社区商业激活，年轻客群向往松弛型消费场景,万华将住宅样板间改造为独栋商业集群（40个品牌/近3.5万㎡绿化），以『不规整、不装饰』原生氛围让品牌故事成为主角,存量样板间 → 原生花园式场景 → 买手/设计师品牌集群 → 社交传播（宠物友好/松弛感） → 跨城客流与转化,新华社确认：一期2024-03底投运、8000㎡、40品牌、2024年客流180万人次营业额6000万、餐饮20%生活方式80%（官方媒体）,存量空间改造可复制『原生场景+设计师品牌+社交传播』路径，以松弛感差异化对抗标准化盒子,大盘社区底盘、独栋建筑条件、品牌资源网络,麓湖社群运营与设计美学不可复制，样板间改造依赖项目特殊条件,策略依据,已完成
案例D33,清迈商业场景设计,部分核验,清迈场景化商业样板：宁曼路文创街区+One Nimman设计商场（60店含%Arabica泰北首店），室内市集式动线,旅游城市商业同质化，清迈需要承载文艺气质的低密度场景化消费空间,以『设计感+本地文创』构建商业场景：One Nimman一楼室内市集大道、二楼IKEA式环游动线，叠加%Arabica等品牌,旅游客群底盘 → 设计感空间 → 本地文创+精选品牌 → 社交传播 → 目的地商业吸引力,One Nimman约60间店、%Arabica泰北首店2024年末落户；一楼Select购物大道为室内版市集（旅游媒体）,旅游城市可复制『设计商场+文创市集+品牌锚点』组合，以场景力提升停留与复购,旅游客流底盘、设计资源、本地文创供给,清迈文旅生态与生活成本不可复制，场景依赖持续内容更新,策略依据,已完成
案例D34,沈阳红梅190五文创园,部分核验,老味精厂改造文创园：2019年9月开园、13处工业厂房变文创项目，『留修改扩』民企整体运营,铁西老工业区厂房闲置，工业遗产需要轻量化活化路径与文创产业导入,铁西区以『留修改扩』原则引入民企整体运营红梅味精厂旧址，将工业记忆转化为文创空间,工业遗存 → 民企整体运营 → 文创产业导入 → 城市记忆留存 → 区域文化地标,新华社确认：2019年9月红梅文创园正式开园、13处厂房变身文创项目；红梅味精厂历史可追溯至1939年（新华社/archiposition）,老工业城区可复制『工业遗产+文创产业』整体运营模式，以民企运营提升活化效率,成片工业厂房、文创产业招商能力、政府留改政策支持,**案名疑为『红梅文创园』与『1905文创园』混淆（见D43）**；沈阳工业遗产禀赋不可复制,策略依据,已完成
案例D35,哈尔滨戈雅咖啡（老洋房系列）,部分核验,百年俄式老宅咖啡活化：1927年宗哲主义建筑内手冲咖啡，老洋房场景+『野路子』主理人叙事,哈尔滨历史建筑存量丰富但活化不足，老洋房咖啡馆成为城市文化消费入口,以『老房子里的咖啡』为叙事，将1927年建筑的历史感转化为消费场景，主理人故事加持传播,历史建筑 → 咖啡场景活化 → 主理人叙事 → 社交媒体传播 → 城市咖啡文化名片,黑龙江文旅厅确认：戈雅咖啡位于1927年建造的宗哲主义建筑；三联生活周刊：百年俄式老宅『野路子』咖啡（官方+权威媒体）,历史城市可复制『老建筑+咖啡场景+主理人叙事』活化路径，以低门槛业态激活存量建筑,历史建筑存量、旅游客群、主理人运营能力,哈尔滨俄式建筑群禀赋不可复制，老建筑改造受文物保护限制,策略依据,已完成
案例D36,上海三立方咖啡（御园路店）,部分核验,『低价高频』写字楼咖啡模型：黑咖10元/奶咖15元/自带杯5元美式，60%毛利，上海超100店,写字楼白领咖啡高频但价格敏感，连锁品牌标准价与消费力错位,三立方以极简SKU（13款）+低价（自带杯5元美式）+写字楼选址切入，用高频复购摊薄运营成本,低价策略 → 高复购 → 写字楼密集选址 → 毛利60% → 快速复制,CBNData确认：5元美式（自带杯）、首店凌空SOHO 35㎡、开业次日爆单；概念店位于长宁区愚园路1429号（注：案名『御园路』应为『愚园路』）,社区/写字楼咖啡可复制『极简SKU+价格锚点+密集选址』模型，以规模摊薄成本,写字楼客流密度、供应链成本控制、单店模型验证,上海写字楼密度与白领咖啡习惯不可复制，低价模型依赖持续规模扩张,策略依据,已完成
案例D38,成都光合作用咖啡（热植主题）,线索,案名待确认：成都『光合作用咖啡』（热植主题）未能定位，线索状态待补证,线索案：多轮检索仅命中植物学『光合作用』词条与中科院光谱技术平台，成都咖啡市场无对应门店,待确认项目本体后再分析其商业机制,待确认,待确认,待确认,待确认,待确认,待确认,策略依据,已完成
案例D37,槟城China House唐人厝,部分核验,『槟城最长的咖啡馆』：乔治市历史街区复合体，数十种蛋糕+咖啡+书店+画廊一站式体验,乔治市历史街区文旅商业需要承载长停留的复合业态，单业态小店难留住游客,以超长纵深空间（连接多栋店屋）承载咖啡+蛋糕+书店+画廊复合功能，蛋糕展示柜形成视觉记忆点,历史街区 → 超长复合空间 → 多业态串联 → 蛋糕视觉传播 → 长停留高客单,Trip.com/旅行博客确认：数十种蛋糕展示柜、提拉米苏招牌、『槟城最长的咖啡馆』（游客级多来源）,文旅街区可复制『复合长空间』业态组合，以视觉化单品（蛋糕墙）制造打卡传播,历史店屋串联条件、文旅客流、多业态运营能力,乔治市世界遗产街景不可复制，来源偏游客级需补官方资料,策略依据,已完成
案例D39,伦敦Mercato Mayfair,部分核验,一级保护教堂活化市集：2019年起圣马可教堂变身食物文化枢纽，三层摊位+微酿+屋顶露台,伦敦市中心历史教堂活化两难，社区需要可持续的高品质餐饮市集空间,Mercato集团以『可持续社区市场』运营教堂：三层食品摊位+精酿+葡萄酒吧+屋顶露台+活动日程,教堂遗产 → 市集化运营 → 在地小商家聚集 → 文化活动排期 → 社区与游客共聚,Mercato官网确认：2019年起运营、Grade I保护教堂、三层+屋顶露台、7天营业；19个餐厅摊位（品牌官网）,历史建筑活化可复制『市集+文化活动』轻资产运营，以商户生态替代大资本改造,历史建筑授权、市集运营团队、可持续餐饮供应链,伦敦教堂遗产与消费力不可复制，保护建筑改造成本与合规要求高,策略依据,已完成
案例D40,成都白读书屋,部分核验,社区独立书店样本：居民楼一层不显眼小门脸，书架隔断出隐秘阅读角，服务街巷邻里,社区书店盈利难、同质化，需要以空间氛围与选书个性建立差异化,白读书屋以『隐秘阅读角』空间设计+温暖灯光营造沉浸阅读氛围，成为街区文化锚点,社区选址 → 阅读氛围营造 → 独立选书 → 邻里口碑 → 城市书店文化名片,新华社《书肆寻香》专题报道白读书屋；成都独立书店疫情三年不减反增（新华社/澎湃）,社区商业可复制『小而美空间+文化定位』书店模式，以氛围与选书建立不可替代性,社区客群、主理人选书品味、低成本铺位,书店盈利模型脆弱，需叠加咖啡/活动/文创维持经营,策略依据,已完成
案例D41,成都南石灶食材店,线索,案名待确认：成都『南石灶食材店』未能定位，线索状态待补证,线索案：多轮检索仅命中成都美食视频、澳门食品名单、重庆抽检通告等不相关结果,待确认项目本体后再分析其商业机制,待确认,待确认,待确认,待确认,待确认,待确认,策略依据,已完成
